296574458553069600	355584054	negative	@Hylian_Guardian I really don't know how to take that. I don't want to be yaoi. D:
296574454358741000	57464355	neutral	You are confronted with the realization that your long-term go... More for Aries http://t.co/NNx7mqWU
296574454358753300	284993216	positive	Can you remember a time where people loved you unconditionally? Toastin' the new south, "this one is for history!"
296574450151862300	110610520	neutral	Q: If you could spend an entire day with on...A: It would have to be the original panic a...: http://t.co/A1YRsXOm
296574445982720000	27295208	neutral	A highly restrictive situation may prevent you from stepping o... More for Pisces http://t.co/xOM30rFW
296574445961760800	10321222	neutral	RT @7iber: Join us tonight at 7pm for a Screen &amp; Discussion of "Beirut Photographer" with George Azar: http://t.co/dDavyhDD #jo #cul ...
296574462751563800	85658797	neutral	RT @UberFacts: 1 out of every 100 people are psychopaths and they look just like everybody else.
296574458561429500	366884965	negative	RT @bellacombest: i had to unfollow that stuff grosses me out. unless your my boyfriend of awhile, i dont wanna see your thing. like rea ...
296574454350356500	589188600	positive	@sasakadeu ☝(´◡｀)✌
296574454350376960	834151717	positive	@premier_classe @Tj_DatBoi_Legit @Khonfucius i know some people who look at these fictional lists and go "lol, thats cute"...
296574450160238600	463013820	neutral	Me &amp;&amp; Ma gone have a lil talk today otl ;
296574454341963800	90311838	negative	@KatrinaShuXian and I have to use my extreme skill to get my car out -.-
296574450147659800	63489428	neutral	Rolling up them paper planes
296574445944975360	567144409	neutral	My total profile views today:....Male Viewers: 03Female Viewers: 11See your total views stats and Who Visit... http://t.co/rDze0J98
296569177932705800	1121423510	neutral	@sintiasinchan folback teh
296577147089338400	70063021	neutral	@Mac_Lanky yeah i saw a photo...
296577121927712800	1130064224	positive	it seems like our first game was only last week but this saturdays already the tournament. fdskfj yay? http://t.co/krDuQMJu
296577147093536800	60256272	positive	we got a HYPER LITTLE BOY here. hahahahaha #Uno
296577142920192000	320012487	positive	@ZaynDiane weh, all done
296577142895022100	377914370	neutral	plait on @weheartit http://t.co/MswnQhYM
296577138692337660	436127947	positive	Thts the motto niga yoLo u onli live oncE
296577138725904400	248602794	positive	@Raja_Yuvan v can start an protest as soonn..all tamilans can join
296577134531592200	703596380	neutral	I guess ill go to sleep now. :b
296577130328891400	108617810	neutral	Gabby giffords will come to capitol hill today with her husband, mark kelly, who is testifying in favor of gun control
296574445961756700	120750710	negative	BIG 15 point drop for Gov. Cuomo in wake of his new (anti-)gun bill. Down even with Democrats.
296574445949173760	41550684	positive	night &lt;3
296577147076759550	558859093	positive	And i love food
296577147097735200	352340025	negative	RT @Livvyy__: Uh, they have me messed up if they think I'm going to school with it like this outside.
296577147106119700	280113625	positive	@UnionJworld #ASKUNIONJ you excited about coming back to the buttermarket on the 21st?
296577142911811600	153726386	positive	@Nazhannn one does not simple k akmal
296577138717503500	1105516975	neutral	@jenelle_dsouza i'll follow you but follow my friend first @ShakeMeUpHaz then tweet me done for a follow! X
296577134527381500	319292746	positive	@TracitaLinda I often have cereal for dinner too! Sounds like a hard but productive day. Just checked out blog. Congratulations on numbers!
296577134502228000	101699161	negative	Bullcrap forever and ever. :(
296577130316304400	281975535	neutral	@HelmiDato @itsmattypbaby @justinintal  &amp;#9733; EASY WAY TO GET FREE FOLLOWERS &amp;#9733; http://t.co/aDlf9S9N
296577142899224600	50976550	positive	Only football!!!! RT @omobobo: They're a better footballing team. That's a fact. The end.
296577142915997700	986254688	neutral	@Salgado_UL ...#뜨끔 #허둥지둥
296577142895038460	940199604	negative	Cold.
296577138721714200	997475064	neutral	'Bodygaurding' a matric who I don't even know with the best friend @MissIvana563 thanx to @H_usher9 &amp; @TMutuma  =D♡ #orientation2013
296577138717519900	192155831	positive	Me + Music + Earphone = Goodbye world…
296577134498021400	46704422	positive	She would bee hot ha ha ha!
296577130337271800	972626106	neutral	RT @Ironwand: http://t.co/ac8dT6wp BLAIR/BROWN/CAMERON/CLEGG's COOL BRITANNIA = More of us than ever describe ourselves as lonely.http ...
296574479524569100	34684350	neutral	Any tips for the football tonight?
296574475321896960	42487241	neutral	Rish has been to the shop for supplies! http://t.co/3bFBRLDc
296574475309297660	43446057	neutral	@ThatBoySmoove_ on god that's why ion go .
296574471119204350	14942346	positive	Looking forward to the @Bestival line up coming out later
296574471123390460	887961012	neutral	Leap (CHI) Magazine 12 Month Subscription http://t.co/jj7aVh7D
296574466950062100	314213106	negative	“@TashM0neey: @MrSavageBrown Rihanna is a hoe. Beyonce is not.” Still trill
296574466916483100	12493442	neutral	Lexerd - Magellan Triton 1500 2000 TrueVue Crystal Clear GPS Screen Protector (Dual Pack Bundle): The Lexerd Tru... http://t.co/ZdhsJA9Q
296574462759948300	629432888	positive	RT @dailyteenwords: #100ThingsThatMakeMeHappy You.
296574458561450000	390526429	negative	@realsarathkumar ur entire cinema team protest for the tax increase... but still no one try to do that for a legend..!! y sir..????
296574458536271900	43639221	neutral	Yoon-Meahri ahshdhjsbsism &lt;3
296574454354542600	22548319	positive	Watching Forest Gump reminds me of how simple things are, in life &amp; work. Resist the temptation to overcomplicate, just makes them hard.
296574454362935300	401581199	positive	“@seanblazeapm: Follow @IAMCAPSUN one of the sickest DJ's out there right now” thanks man, was good to meet you!
296574454341984260	356569575	negative	RT @ToriHauck: mornings suck 😣
296574450168647700	290609703	positive	RT @irenejunquera: Thank you to every person who has ever told me I can't . You are just another reason I will.
296574445982740500	555077463	positive	Everyday for you girl
296574445982736400	978851894	neutral	If I due young
296577147110305800	863260476	neutral	http://t.co/4puugvE5 &lt;&lt;== DO YOU WANT NEW FOLLOWERS ? #TEAMFOLLOWBACK #FOLLOWBACK #INSTANTFOLLOWBACK #twitterstories #LoteriaRTVE #FF - 36
296577142895030300	768321811	neutral	Sup world ?
296577142911823900	881421038	positive	Starbucks before school 👌
296577142882455550	619326145	neutral	SCRAP CAR IN FAILSWORTH... Read More http://t.co/Z1xdibWw
296577138721710100	404585832	neutral	#match day #game 2 http://t.co/FVxTdKQ7
296577134514827260	758967660	neutral	@Louis_Tomlinson me too.
296577130320498700	415498700	positive	@GitaristaAko followback please :))
296577130320511000	144065139	positive	Idk, but it hurts me to think that @BrockJays thinks that people hate him. its shit because hes the greatest guy out!
296574458532069400	43656764	negative	Try to remind myself that I was happy here before I knew that I could get on a plane and fly away,
296574454333599740	793464445	neutral	Where's minzy?
296574454367129600	275581981	positive	Lol I mean I'm happily excited RT @Just_Kele: @pelonolo19 No please,kana i'm on my way. I dnt want any awkward moments. Lol!
296574450172833800	334257114	positive	@IdaHusoy I emailed last night by way of explanation and asking for postage estimates. Email will explain. Have a great day. Only 5am here!
296574450172829700	380526664	neutral	RT @JODYHiGHROLLER: YOU CANT TELL ME THAT i DONT LiVE LiFE TO THE FULLEST - Jody Highroller
296574445970145300	738688279	neutral	hard money loans in ga http://t.co/blmDeFkp
296577126109433860	208956669	negative	RT @WilISmithJr: If you haven't experienced it yourself, then you'll never truly understand.
296577147110297600	897894121	neutral	Almost Primitive Needs against Mandarin Gracility Bibliolatry: .OaO http://t.co/V10QM5js
296577142886633500	715744471	positive	@Donseph good
296577142915989500	430199084	neutral	LOUIS AND UNION J WHAT THE FRICK
296577138709131260	900353712	negative	Gone is mr nice guy. Now I'm gonna be captain cunt.
296577138704912400	616116539	neutral	Some good tips-Job hunting in the 21st century for students http://t.co/YM4Kf7u0
296577134514802700	59013498	negative	I need more sleep
296577130324697100	553568100	positive	Get well really soon :)
296907926705156100	786420703	positive	In the last two days I have made four email footers, and a map. Worked too much. I realized that Ginger Ale and Vodka is good. Wished two...
296972460228767740	162104066	neutral	@sack_vegas here is a start http://t.co/OWS77nVN
296972485432332300	160496243	neutral	RT @jiyuniverse: Gusto ko nang matulog. Wish I could escape problems.
296972485411340300	526093509	neutral	@Austenprager when
296972485423947800	1134707593	neutral	Retweet = Aynen lan
296972485415555100	409632915	neutral	RT @its_amandaaaa: @LuluLovepapis11 @evey_contreras @_aichae @justin_bullock_ i should be there 😭😭😭
296972485402964000	125830499	neutral	RT @WereParents: Ends TONIGHT! Simplify your life and #Win a @simplypotatoes product coupon in @wereparents #review &amp; #giveaway http ...
296972485411360800	601626708	positive	But I AM Maximum Fun! #5wordsaboutme
296972481208664060	573515524	neutral	RT @RT2GAIN: 【RETWEET】ONLY IF YOU WANT NEW FOLLOWERS #TeamFollowBack ✈ #RT2GAIN ✈ #TFW ✈ #Follow2Gain✈ #RT ✈ #FF (Follow @MarkHabashy) 11.12
296972481217048600	425448810	neutral	@graineyxo me too, you and brenna aha
296972481221242900	169898570	neutral	@bar1f1n rlly --"
296972481204473860	518656282	negative	Soooooo , i got the driving pass. But i went to go pay and forgot the money in the car -___________-
296972481221255200	177245565	neutral	ID card Priniting by RheaWagh: I have an ID card that i have deisgned which i need printed for approval. I need ... http://t.co/mRIKF27o
296972481229639700	53977034	positive	@Haeyoonn yes I heard about the scandal but I didn't understand why she shaved her head
296972481238007800	556619707	positive	God is so good , god is so good , god is so good , is so good , to me :D ♥
296972481204453400	84958318	neutral	RT @TheDocsOrders: Don't miss these talented ladies spinning in style this saturday @imadethatsound @DJSARAHLOVE Isa Summers &amp; more  ...
296972481229639700	358040758	neutral	IM SO SLEEPYYYYYYYY. 💤
296972481204482050	342441715	neutral	RT @KPav_: "For every sixty seconds you spend angry, you lose a minute of happiness."
296972481233817600	1136960546	neutral	i am going to give boards exam ............
296972477022732300	1062139754	neutral	i missed my 1000th tweet
296972477039534100	1078253347	positive	She is living proof that you could overcome any setbacks that life throws at you. God bless her. #gabriellegiffords
296972477035327500	153699992	neutral	@RonFromLasVegas Vasquez made a pointless lay up with 1 second left or else we pushed.
296972477035339800	459389341	neutral	Chiropractic better for Neck Pain than Drugs http://t.co/J3TRsldh #Drugs #Medication #Chiropractic #Wellbeing #HealthTips #NaturalHealth
296972477026951200	379360161	negative	@Real_Liam_Payne LIAM I'M SO SAD BECAUSE YOU DON'T SEE ME. PLEASE FOLLOW ME X4
296972477035335700	596228062	neutral	Lazy go sch sia
296972477014360060	394078277	neutral	*Rc.67731JANProposals for strentheng of primary schls with more than 100 enrolmnt in d state includng certain activities in AWP&amp;B2013-14
296972477018542100	148248250	positive	RT @ruthmfam: #FebruaryWish all the best.
296972477010173950	291099217	positive	So i'm gonna watch Supernatural and Privates tonight. Probably Merlin too.
296972477018562560	122061928	neutral	RT @PaulFulford: I'm awaiting the call too sign for #avfc ... I fit the criteria: I can't play football, I'm cheap and non-one's heard o ...
296972477026934800	615466337	neutral	@hyper_critical Fade them..
296972477039517700	1027129650	neutral	@Real_Liam_Payne HI PAAAYNE, HOW ARE YOU? I WILL NOT GO TO YOUR CONCERT IN ITALY.. MAKE ME HAPPY, FOLLOW ME PLEASE :( x59
296972477010169860	602626327	neutral	@Real_Liam_Payne babe when will your next follow spree be? Can you please follow me!? :) love you xx 💛
296972472849403900	1036509871	neutral	Tignanello Handbag Polished Pockets Convertible Satchel Shoulder Black leather: http://t.co/5balCiJP #ebaymobile
296972472841023500	412537359	neutral	RT @UberFacts: Clomipramine is a drug that can cause certain people to orgasm whenever they yawn.
296972472820068350	711411338	neutral	11 head of cattle to wash this morin..leggo!
296972472824250400	367840644	neutral	.. i Knn Believe She Jes DID Dhaa
296972472845209600	631778194	positive	@lollifuknbanana @rylynnrylynn it's herr birthday?!? Happy Birthday! :D
296972472815865860	556254265	negative	RT @basedboybarkley: Caveman caveman caveman we don't love these hoes
297319438255013900	552773018	neutral	Exams finished! Can't wait to start enjoying this holiday! :D
297319438225649660	765801078	neutral	RT @AlexMadison1: Free Electronic Cigarette here http://t.co/Tw7N6YpR
297319438246608900	351817025	negative	@NoPrinniesHere ;w; D-Do you not like me
297319438238220300	712090868	positive	RT @DianaShafirah: Have to admit, i miss you so much.
297319434052317200	475143756	positive	@OfficialHarrry happy birthday babe
297319434052313100	481997699	positive	@NicoDitella miss you too x
298016414130905100	85714644	negative	@cathynguyenn klaus embraces the best too much and rebeka is annoying as hell, I wish someone would find a white oak and kill her already
298016414109941760	115893433	positive	Tltltltl:""D RT @TDyani: I would've kicked ass if I were Yeye
298016414109933600	810184398	neutral	Today stats: one new follower and 3 new unfollowers via http://t.co/pAuWBbxH
298016414118326300	772004677	positive	Fantastic job and the club is far more healthy and come a huge way in a few years. With a new stadium in the horizon, we will get some top
298016409919840260	114094340	neutral	Must have 2 http://t.co/9f4jQi6R
298016409945006100	596224891	positive	RT @Harry_Styles: On this day 19years ago....my hero was born. Happy birthday to my man crush @Louis_Tomlinson ;) Yayyy!!
298016409936609300	914699982	neutral	@marcus_nice cos I didn't get what you were saying lol.
298016409919836160	800180520	positive	It's hard to forget someone who has given u so much to remember
298016409940787200	47148032	negative	Don't know why but I really hate Jason Donovan! I'd love to give him a piece of my mind!!!
298016409924034560	264416407	positive	Catching up with Glee:-)
298376306368852000	529796762	positive	@Rrrissey I prayed for you. guess my prayers worked! Lol
298376306381447200	763951572	negative	RT @GoRhinos2013: GO! Rhinos will provide an unusual and proven vehicle for raising #brand awareness of local #businesses. http://t.co/D ...
298376306381447200	198855203	negative	What is wrong with you people
298376306373050400	403380575	positive	Bubble :9
298376306360455200	281293672	positive	Goodnight @justinbieber I love youuu
298376306398199800	723234241	neutral	Thim thim tapa~
298376306389823500	519627554	neutral	http://t.co/t0HgqZRM SILVER PLATED CRYSTAL PENDANT &amp; DANGLING 3 PC FACTORY SEALED SET
298376306373050400	934676455	neutral	Agreeable, was nearing a crisis.
298376302199717900	733956511	neutral	Everyone hate or love monday? http://t.co/cKjIREsP
298376302182928400	20947704	neutral	Check out the teaser trailer for my upcoming Tarzan's Africa video blogs:http://t.co/lUScc75T #tarzan #crazyauthor
298376302178738200	1118863938	neutral	@VasHappeninBro_ followback ?
298376302195535900	86390222	neutral	RT @StephenNolan: Callers share their experience of battling with alcohol http://t.co/fVUHjRAB via @audioboo #bbcnolan
298376302203924500	857469536	positive	RT @andrewabsolut: Beyonce literally shut it down! #halftimeshow
298376302170357760	1124659920	neutral	@wishesjewels follow back please
298376298009600000	87951455	positive	@hannoula keep calm and hakuna matata
298376298009591800	117003834	positive	What's @Rick_Stein worth as a chef, actually a TV celeb?  Pull your neck in Rick! #ricksteinsspain
298376297992835100	362519208	positive	So ready to be home
298376298001215500	1103285659	negative	@AMR_AkiraS *shakes head* tidak
298376297971855360	414557545	positive	Really love Shae styles.It's pretty cute and pretty cool.Yeah x
298376297992814600	1016470303	positive	One day ill get those good night txts(:
298376297984438300	379078756	neutral	RT @justinc28: @EpicDubs @vdubfestSA #VW_CampFest absolutely... We drove from Bloem,suffered damage due to a pothole but enjoyed it feas ...
298376293798535200	238613481	neutral	RT @manutdbuzztap: Yahoo! Eurosport UK &gt;&gt; Football - Welbeck contributes a lot - Rooney http://t.co/GuGlUxjq
298376293790134300	422391734	negative	RT @girlposts: If you really cared for me like you said you do you would've been there for me when I needed you the most.
298376293811118100	363625703	neutral	Then maybe this year it is the time to quit.
298376293790122000	1138732148	neutral	@QouteBucks Over thinking things would only create problems that doesn't even need to exist.
298376293785935900	750766136	positive	[AutoTweet] -&gt; Six Nations 2013: six talking points from the opening weekend's action http://t.co/hm7HltGn
298376293802704900	1147607611	positive	http://t.co/yx8EFagk  #Mention15PrettyPeople Oooh counseling help you I thank you so? Take me far beyond creativeness!!!
298376289604218900	552414921	positive	Tuition for 3 hours today but worth it la :)
298376289595842560	578574345	positive	Take a peek at this gorgeous babe from the TwittiesUK archives!:  http://t.co/GX2JFf2z
298376289591640060	1134693516	negative	Blaaahhh *bitch mode activated*
298376289600040960	156597182	positive	@ayushifa sis r ur package has arrived from gowigasa?
298376289583243260	1147490444	positive	@GetCouple__RP [HELP RT] NEW AGENCY baru netes need member part of @.Yadong_School twin allowed~
298376289616793600	418650787	positive	@Real_Liam_Payne  liam follow me pleaseee I LOVE YOU SO MUCH,, I always waiting *4
298376289621012500	1147006116	positive	Got a liberpul lad pissed off, achievement unlocked. Awwww yeah!
298376285414101000	50824672	negative	Someone needs to come to work &amp; kill this spider for me and @sophieflynnn she's having a breakdown!!!!
298376285388939260	800421918	positive	@Tao_EXOM_RPanda thanks
298376285401534460	471353383	negative	I am exhausted no one even attempt to have a conversation with me
298376285388959740	105620625	positive	RT @JackAllTimeLow: SUPER BOWL CHAMPS. WE'RE ALL GETTING LAID http://t.co/3xhWCOy1
298376281215627260	938364012	positive	Our Happy Hour in English is perfect for you to practice your English, meet new people and have fun! You don't have to be fluent!
298376281219809300	72068214	positive	friday means two prelims down, two and one exam to go, and becoming some condition at the mosset.
298376281211420700	176738170	positive	@AlexDonnelly14 @2040club that's good. Call it Hashtagwinning
298376281203032060	42692450	neutral	New Cloudcast "Plauze (Dj Set)" up now at http://t.co/pc3nR2O7 Check it out now!
298376281203019800	729776586	positive	The day i'll stop all my generous nd genuine ways ppl will feel it e!!
298376281203044350	621726041	positive	RT @perphectionist: I love making the people around me smile :)
298376281194643460	19267585	positive	RT @mrdanwalker: If it really is #RichardIII he faces one of the biggest unpaid parking fines in all Christendom.
298376277017108500	121098319	positive	RT @damnitstrue: Sometimes, you need PATIENCE in order to find true happiness. It won't come fast and it won't come easy, but it will be ...
298376277008711700	31803013	negative	@thakidoz Ya loty no bday call bitch ass nigga! I see how it is fam!
298498629059112960	364466864	negative	Did Beyonce flash the Illuminati sign during her halftime performance at Super Bowl XLVII?..like we don't know already. http://t.co/ruoHLxgz
298498662600945660	36785050	negative	Obviously it didn't mean that much to you if you've been stupid enough to make the same mistakes so many times. You've made your bed.
298748223705731100	1123064750	positive	RT @NiallOfficial: I just realised how close #TMH tour is ! Wow? Like 2 weeks or something! Wow! I cannot wait !
299107302248706050	528325567	positive	Its never too late to say sorry :)
299107352609693700	1071675716	positive	you are so cute&lt;3 — Oh thank you very y much, Now I can die in peace. http://t.co/KPpASJ9p
299107352580333600	116994777	positive	“@zaynmalik: :) lOvE YoU guYS x :)” can i just cryin or
299107352609685500	621270633	neutral	@JaiBrooks1 @luke_brooks wow, English is not really a strong subject 😏
299107352613879800	502015099	neutral	Fault lines in views on climate change revealed: Divided by cause, united by effect: http://t.co/J4HPuThP via @ScienceDaily
299107352597106700	935858521	neutral	She looked at him shrewdly: "Did de bank pay ye yit, Marse George?
299107352613900300	152215269	neutral	15% for All Posters: - 15% off your order -  250775 http://t.co/ZNuxahLF
299107352592912400	241952991	neutral	RT @OfficialOzzy: Just posted a photo http://t.co/jRyD1tk4
299107352609689600	97251972	neutral	Free of Charge Online Work How to be a genius. Get intuitiveness. How to be honored. Get helpful. Waterford Munster Ireland
299107348407021600	535165792	neutral	RT @HitFollowsJp: ★RETWEET★ONLY★IF★YOU★WANT★NEW★FOLLOWERS★ #F4F #HitFollowsTeam #SOUGOFOLLOW #TFBJP #OpenFollow #TeamFollowBack #AutoFol ...
299107348398604300	902753485	neutral	@WinchesterT1982 Nope a vomit enducer usually used when someone swallows a poison that needs to come back up immediatelty.
299107348394434560	125399589	negative	Cannot believe it's only half-way through O-week. I fear the worst.
299107348407013400	597144251	neutral	RT @WagAssuming: Don't talk, just act.
299107348386033660	427342309	positive	Yes finally
299107348386021400	286036032	negative	This chic won't stop singing lightweight. like shut the fuck up this isn't hsm, u aint beyonce who gave u the right.
299107348398632960	315020902	neutral	@NathanTheWanted what's the big announcement for today?
